header,user,body,title
clinical-depression,Iizzy,"Citalopram question.
Does anyone split a 20mg dose between morning and evening?  I am taking 10mg in the morning for anxiety but by 6pm I am so agitated and restless, literally don’t know what to do with my body or my brain.  I am thinking I might need another dose in the evening.  Been on citalopram",Citalopram
clinical-depression,MateoBeach,"It is a rainy stormy day in Perth, Western Australia, called the ""most remote city in the world"". I arrived here yesterday with more than 30 hours of travel from Oregon USA. Tomorrow I will get my first infusion of Lutetium 177-PSMA (mAb)-J591. An experimental and unproven new form of radioactive ligand",Why I Choose an Unproven Treatment
clinical-depression,MateoBeach,"It is a rainy stormy day in Perth, Western Australia, called the ""most remote city in the world"". I arrived here yesterday with more than 30 hours of travel from Oregon USA. Tomorrow I will get my first infusion of Lutetium 177-PSMA (mAb)-J591. An experimental and unproven new form of radioactive ligand",Why I Choose an Unproven Treatment
clinical-depression,Bozo_the_pumpkin,"Just an update On our situation.
Sadly it was confirmed at our scan yesterday that out twin was no longer there and all that was left was an empty sac.  We have now gone from a twin pregnancy to a singleton pregnancy. 
We still feel incredibly lucky and happy as the bigger twin was alive and kicking",*SENSITIVE* Vanishing twin 
clinical-depression,Bmvg02,"I have been following this forum for a couple of years now, and have learned so much from all of you.  But this is my first time to post...I knew this time would eventually come, but somehow it still caught me off guard.
Dad is now 75; he was diagnosed with stage IV metastatic prostate cancer December",We have reached castrate resistance...what to do next?
clinical-depression,jazj,I'm curious about the opinions of members here on how they would currently rank Neutraceutical and off-label use drugs in order of highest benefit potential (most confirming clinical trial evidence combined with actual therapeutic or synergistic therapeutic effect) in slowing/stopping PCa progression,Rank Neutraceuticals / Off-Label Drugs By Most Likely Most Beneficial
clinical-depression,MBAnderson,"""So it doesn’t look like there is a strong association between low thiamine levels and PD.""
""The (Costantini) researchers proposed that “the motor and non-motor symptoms of PD could derive from a chronic thiamine deficiency” in specific regions of the brain. And by increasing in thiamine levels in these",From S of PD.  Could all the benefit of B1 be the placebo affect? I think it's time for me to switch to benfotiamine instead.
clinical-depression,Krystalbaby,JCVirus,I have ms since the 80’s on Tysabri and now am JCVirus positive anyone have any suggestions for me my last email didn’t have any response 
clinical-depression,Hidden,"A phase 3 clinical trial found ultra-high dose methylcobalamin slowed functional decline in patients with early-stage amyotrophic lateral sclerosis. https://ja.ma/3L1hd6C
  

 Does twice-weekly intramuscular injection of 50-mg ultrahigh-dose methylcobalamin slow clinical progression in",A phase 3 clinical trial found ultra-high dose methylcobalamin slowed functional decline in patients with early-stage ALS
clinical-depression,Hidden,https://content.iospress.com/articles/journal-of-parkinsons-disease/jpd229002,The 2022 update on the pipeline of Parkinsons drug therapies in the clinical trial
clinical-depression,Hidden,"WOW! @McdevittDamien  Aspen Neuroscience  colleagues announces $147.5M (!!!) in Series B financing to help fund clinical trials of the company’s 1st iPSC-derived autologous dopamine neuron replacement for #Parkinsons 

https://twitter.com/ScienceofPD/status/1523790152941723649
https://aspenneuroscience.com",Aspen Neuroscience announces $147.5M financing to fund trials of the company’s 1st iPSC-derived autologous dopamine neuron replacement
clinical-depression,whitebird,"I appreciate having learned much following this site.  74 year old, very active, runner, hiker, retired ER RN, married, sexually active
Brief long hx:  Diagnosed 2001  PSA 3.2 (high velocity),  RP Gleason 3+4, one nerve spared, negative margins and nodes. 
2015 BCR, 
2016 salvage radiation to bed for",Continuing intermittent ADT? or more?
clinical-depression,Presby,"Ten months ago after trying Docetaxel, Xtandi and just 2 cycles of Jevtana all since 2019, our oncologist said the only thing left to do was a clinical trial.  We were referred to another cancer center that was a NCI center as the clinic we were at was not.  A clinical trial was begun last August.  Progress",The Journey continues 
clinical-depression,Michel0220,"I am delighted to announce our next zoom session that will be taking place at 7.30 pm London time on Monday, the 30th of May. 
We will have the pleasure of listening to Dr. Alberto Espay who will talk to us about  “Matching therapies to people with the biology to benefit from them: the missing ingredient","Dr. A Espay - ""The missing ingredient for successful disease modification in Parkinson’s"".  On Zoom at 7.30 pm London time on May 30."
clinical-depression,NPfisherman,"Greetings FPC amigos,
I guess this article has been simmering inside me for a bit and I just had to let it go... As you are all aware, I follow promising drugs under development in treating PCa and I thought you should know what has happened to some of them and why they have not marched on to Phase III",How Big Pharma and the Cost of Phase III clinical trials results in needless delays and deaths !!!
clinical-depression,lupus-support1,"The decision to grant approval for this treatment was endorsed by the government’s independent expert scientific advisory body, the Commission on Human Medicines, after carefully reviewing the evidence.
A new medicine, Evusheld (tixagevimab/cilgavimab), has today been authorised for COVID-19 prevention",Press releaseEvusheld approved to prevent COVID-19 in people whose immune response is poor
clinical-depression,lupus-support1,"New drug that prevents you from catching COVID-19 gets green light in Europe — but it’s been in the U.S. for months and hardly anyone knows about it
BY SOPHIE MELLOR
March 29, 2022


British-Swedish pharmaceutical company AstraZeneca announced on Monday its antibody drug Evusheld, which is taken pre-emptively",New drug that prevents you from catching COVID-19 gets green light in Europe — but it’s been in the U.S. for months and hardly anyone knows
clinical-depression,ThenobleButterfly,"I am new here so hi everyone! I have been suffering with anxiety for almost a year now and depression for almost 3 years.  I am trying my best not to isolate and stay in bed like my mind tells me to but, it feels like I am just permanently... off? I don't know how else to put it. I get anxious when it's","Depression, anxiety, PTSD, and me"
post-traumatic-stress-disorder-ptsd,ICSI2021,"Hi ladies, 
On my second round of ivf just been for baseline scan today and my lining was fine (which was what I was worried about as took over 4 weeks to thin my lining last time) however I had 2 large follicles on both ovaries. They said buserelin stimulates ovaries before it shuts them off and mine",In need of advice 🙏🏻 
post-traumatic-stress-disorder-ptsd,Hope4me1,"I have dealt with anxiety and depression for most of my life.  I have learned coping skills like grounding and meditation and many other ways of making the best of a bad day.  But recently even if I’ve calmed down pretty well and even feel relaxed during the day, I have been waking up to close to terror",Dealing with fluctuating anxiety 
